28	,	NO
28	the	NO
28	spouses	NO
28	reconcile	NO
28	,	NO
28	or	NO
28	a	NO
28	new	NO
28	job	NO
28	is	NO
28	found	NO
28	.	NO
29	The	NO
29	medicalization	NO
29	of	NO
29	sadness	NO
29	has	NO
29	proven	NO
29	to	NO
29	be	NO
29	of	NO
29	tremendous	NO
29	benefit	NO
29	to	NO
29	the	NO
29	mental	NO
29	health	NO
29	and	NO
29	medical	NO
29	professions	NO
29	.	NO
30	Millions	NO
30	of	NO
30	people	NO
30	now	NO
30	seek	NO
30	professional	NO
30	help	NO
30	for	NO
30	conditions	NO
30	that	NO
30	fall	NO
30	under	NO
30	the	NO
30	medicalized	NO
30	,	NO
30	overly	NO
30	inclusive	NO
30	definition	NO
30	of	NO
30	depression	NO
30	.	NO
31	Indeed	NO
31	,	NO
31	depression	NO
31	is	NO
31	now	NO
31	the	NO
31	most	NO
31	commonly	NO
31	diagnosed	NO
31	condition	NO
31	in	NO
31	outpatient	NO
31	psychiatric	NO
31	treatment	NO
31	.	NO
32	The	NO
32	medicalization	NO
32	of	NO
32	depression	NO
32	has	NO
32	proven	NO
32	to	NO
32	be	NO
32	even	NO
32	more	NO
32	profitable	NO
32	for	NO
32	pharmaceutical	NO
32	companies	NO
32	,	NO
32	whose	NO
32	sales	NO
32	of	NO
32	anti	NO
32	-	NO
32	depressant	NO
32	medications	NO
32	have	NO
32	soared	NO
32	.	NO
33	While	NO
33	it	NO
33	is	NO
33	impossible	NO
33	to	NO
33	know	NO
33	what	NO
33	proportion	NO
33	of	NO
33	these	NO
33	people	NO
33	are	NO
33	experiencing	NO
33	normal	NO
33	sadness	NO
33	that	NO
33	would	NO
33	go	YES
33	away	YES
33	with	NO
33	the	NO
33	passage	NO
33	of	NO
33	time	NO
33	or	NO
33	a	NO
33	change	NO
33	in	NO
33	social	NO
33	context	NO
33	,	NO
33	it	NO
33	is	NO
33	almost	NO
33	certainly	NO
33	very	NO
33	high	NO
33	.	NO
34	It	NO
34	would	NO
34	not	NO
34	be	NO
34	hard	NO
34	for	NO
34	psychiatry	NO
34	to	NO
34	develop	NO
34	a	NO
34	more	NO
34	adequate	NO
34	definition	NO
34	of	NO
34	depressive	NO
34	disorder	NO
34	that	NO
34	de	NO
34	-	NO
34	medicalizes	NO
34	natural	NO
34	emotions	NO
34	of	NO
34	sadness	NO
34	.	NO
35	The	NO
35	diagnostic	NO
35	criteria	NO
35	could	NO
35	simply	NO
35	extend	NO
35	the	NO
35	current	NO
35	bereavement	NO
35	exclusion	NO
35	to	NO
35	cover	NO
35	conditions	NO
35	that	NO
35	develop	NO
35	after	NO
35	other	NO
35	losses	NO
35	and	NO
35	that	NO
35	are	NO
35	not	NO
35	especially	NO
35	severe	NO
35	or	NO
35	enduring	NO
35	.	NO
36	Such	NO
36	a	NO
36	change	NO
36	would	NO
36	acknowledge	NO
36	what	NO
36	humans	NO
36	have	NO
36	always	NO
36	recognized	NO
36	:	NO
36	intense	NO
36	sadness	NO
36	after	NO
36	loss	NO
36	is	NO
36	a	NO
36	painful	NO
36	and	NO
36	perhaps	NO
36	inevitable	NO
36	aspect	NO
36	of	NO
36	the	NO
36	human	NO
36	condition	NO
36	,	NO
36	but	NO
36	it	NO
36	is	NO
36	not	NO
36	necessarily	NO
36	a	NO
36	mental	NO
36	disorder	NO
36	.	NO
37	Taking	NO
37	Safety	NO
37	Littorally	NO
37	.	NO
38	PASADENA	NO
38	–	NO
38	In	NO
38	2011	NO
38	,	NO
38	the	NO
38	Tohoku	NO
38	earthquake	NO
38	and	NO
38	tsunami	NO
38	devastated	NO
38	Japan	NO
38	’s	NO
38	coastal	NO
38	region	NO
38	.	NO
39	Last	NO
39	year	NO
39	,	NO
39	Hurricane	NO
39	Sandy	NO
39	caused	NO
39	a	NO
39	wall	NO
39	of	NO
39	water	NO
39	to	NO
39	engulf	NO
39	low	NO
39	-	NO
39	lying	NO
39	coastal	NO
39	areas	NO
39	on	NO
39	the	NO
39	East	NO
39	Coast	NO
39	of	NO
39	the	NO
39	United	NO
39	States	NO
39	,	NO
39	particularly	NO
39	in	NO
39	New	NO
39	York	NO
39	and	NO
39	New	NO
39	Jersey	NO
39	.	NO
40	Such	NO
40	catastrophic	NO
40	events	NO
40	underscore	NO
40	the	NO
40	vulnerability	NO
40	of	NO
40	coastal	NO
40	regions	NO
40	worldwide	NO
40	to	NO
40	extreme	NO
40	weather	NO
40	events	NO
40	that	NO
40	produce	NO
40	intense	NO
40	storm	NO
40	surges	NO
40	(	NO
40	increased	NO
40	water	NO
40	depth	NO
40	at	NO
40	the	NO
40	coast	NO
40	)	NO
40	and	NO
40	large	NO
40	,	NO
40	powerful	NO
40	waves	NO
40	.	NO
41	Although	NO
41	Sandy	NO
41	,	NO
41	at	NO
41	its	NO
41	peak	NO
41	,	NO
41	was	NO
41	only	NO
41	a	NO
41	post	NO
41	-	NO
41	tropical	NO
41	cyclone	NO
41	when	NO
41	it	NO
41	hit	NO
41	the	NO
41	US	NO
41	,	NO
41	its	NO
41	winds	NO
41	spanned	NO
41	an	NO
41	area	NO
41	of	NO
41	1,800	NO
41	kilometers	NO
41	(	NO
41	1,100	NO
41	miles	NO
41	)	NO
41	,	NO
41	leading	YES
41	to	YES
41	extreme	NO
41	storm	NO
41	surges	NO
41	and	NO
41	waves	NO
41	that	NO
41	decimated	NO
41	the	NO
41	Jersey	NO
41	Shore	NO
41	,	NO
41	flattening	NO
41	communities	NO
41	and	NO
41	destroying	NO
41	the	NO
41	casinos	NO
41	and	NO
41	boardwalks	NO
41	on	YES
41	which	NO
41	the	NO
41	local	NO
41	economy	NO
41	largely	NO
41	depends	YES
41	.	NO
42	At	NO
42	Battery	NO
42	Park	NO
42	,	NO
42	on	NO
42	Manhattan	NO
42	’s	NO
42	south	NO
42	end	NO
42	,	NO
42	the	NO
42	surge	NO
42	height	NO
42	reached	NO
42	4	NO
42	meters	NO
42	,	NO
42	flooding	NO
42	homes	NO
42	and	NO
42	businesses	NO
42	and	NO
42	plunging	NO
42	millions	NO
42	into	NO
42	darkness	NO
42	.	NO
43	Waves	NO
43	also	NO
43	reached	NO
43	extreme	NO
43	heights	NO
43	,	NO
43	with	NO
43	a	NO
43	buoy	NO
43	near	NO
43	the	NO
43	entrance	NO
43	to	NO
43	New	NO
43	York	NO
43	Harbor	NO
43	measuring	NO
43	a	NO
43	peak	NO
43	wave	NO
43	ten	NO
43	meters	NO
43	high	NO
43	,	NO
43	from	NO
43	crest	NO
43	to	NO
43	trough	NO
43	.	NO
44	Seven	NO
44	years	NO
44	earlier	NO
44	,	NO
44	Hurricane	NO
44	Katrina	NO
44	struck	NO
44	the	NO
44	coast	NO
44	of	NO
44	the	NO
44	Gulf	NO
44	of	NO
44	Mexico	NO
44	in	NO
44	the	NO
44	US	NO
44	as	NO
44	a	NO
44	Category	NO
44	3	NO
44	storm	NO
44	.	NO
45	With	NO
45	a	NO
45	surge	NO
45	height	NO
45	of	NO
45	7	NO
45	-	NO
45	10	NO
45	meters	NO
45	,	NO
45	and	NO
45	flooding	NO
45	at	NO
45	some	NO
45	locations	NO
45	extending	NO
45	20	NO
45	kilometers	NO
45	inland	NO
45	,	NO
45	Katrina	NO
45	caused	NO
45	catastrophic	NO
45	damage	NO
45	to	NO
45	the	NO
45	Gulf	NO
45	Coast	NO
45	,	NO
45	which	NO
45	has	NO
45	yet	NO
45	to	NO
45	be	NO
45	fully	NO
45	repaired	NO
45	.	NO
46	In	NO
46	1989	NO
46	,	NO
46	Hurricane	NO
46	Hugo	NO
46	struck	NO
46	near	NO
46	Charleston	NO
46	,	NO
46	South	NO
46	Carolina	NO
46	,	NO
46	with	NO
46	a	NO
46	surge	NO
46	height	NO
46	of	NO
46	nearly	NO
46	four	NO
46	meters	NO
46	.	NO
47	The	NO
47	list	NO
47	goes	YES
47	on	YES
47	.	NO
48	When	NO
48	coastal	NO
48	areas	NO
48	were	NO
48	not	NO
48	heavily	NO
48	inhabited	NO
48	,	NO
48	such	NO
48	storms	NO
48	,	NO
48	while	NO
48	violent	NO
48	,	NO
48	did	NO
48	not	NO
48	cause	NO
48	significant	NO
48	,	NO
48	lasting	NO
48	damage	NO
48	to	NO
48	people	NO
48	’s	NO
48	livelihoods	NO
48	and	NO
48	lifestyles	NO
48	.	NO
49	But	NO
49	now	NO
49	,	NO
49	with	NO
49	commerce	NO
49	and	NO
49	recreation	NO
49	dominating	NO
49	coastlines	NO
49	worldwide	NO
49	,	NO
49	the	NO
49	“	NO
49	let	NO
49	it	NO
49	be	NO
49	”	NO
49	approach	NO
49	of	NO
49	the	NO
49	past	NO
49	is	NO
49	no	NO
49	longer	NO
49	practical	NO
49	.	NO
50	Moreover	NO
50	,	NO
50	as	NO
50	climate	NO
50	change	NO
50	causes	NO
50	sea	NO
50	levels	NO
50	to	NO
50	rise	NO
50	,	NO
50	extreme	NO
50	storms	NO
50	’	NO
50	destructive	NO
50	potential	NO
50	is	NO
50	being	NO
50	significantly	NO
50	enhanced	NO
50	.	NO
51	Although	NO
51	this	NO
51	rise	NO
51	may	NO
51	seem	NO
51	small	NO
51	in	NO
51	the	NO
51	short	NO
51	run	NO
51	,	NO
51	especially	NO
51	when	NO
51	compared	NO
51	to	NO
51	the	NO
51	immediate	NO
51	increase	NO
51	caused	NO
51	by	NO
51	major	NO
51	storms	NO
51	,	NO
51	its	NO
51	long	NO
51	-	NO
51	term	NO
51	effects	NO
51	must	NO
51	not	NO
51	be	NO
51	ignored	NO
51	.	NO
52	Clearly	NO
52	,	NO
52	the	NO
52	combination	NO
52	of	NO
52	storm	NO
52	surges	NO
52	and	NO
52	large	NO
52	waves	NO
52	causes	NO
52	major	NO
52	devastation	NO
52	in	NO
52	coastal	NO
52	areas	NO
52	.	NO
53	But	NO
53	these	NO
53	challenges	NO
53	are	NO
53	not	NO
53	insurmountable	NO
53	.	NO
54	In	NO
54	fact	NO
54	,	NO
54	engineering	NO
54	approaches	NO
54	have	NO
54	been	NO
54	developed	NO
54	that	NO
54	can	NO
54	protect	NO
54	coastal	NO
54	residents	NO
54	from	NO
54	the	NO
54	consequences	NO
54	of	NO
54	extreme	NO
54	storms	NO
54	.	NO
55	Previous	NO
55	efforts	NO
55	to	NO
55	enhance	NO
55	coastal	NO
55	protection	NO
55	can	NO
55	provide	NO
55	a	NO
55	roadmap	NO
55	to	NO
55	reconstruction	NO
55	that	NO
55	will	NO
55	help	NO
55	to	NO
55	avert	NO
55	future	NO
55	damage	NO
55	.	NO
56	One	NO
56	suggested	NO
56	approach	NO
56	is	NO
56	to	NO
56	leave	NO
56	an	NO
56	uninhabited	NO
56	buffer	NO
56	zone	NO
56	extending	NO
56	shoreward	NO
56	from	NO
56	the	NO
56	water	NO
56	.	NO
57	In	NO
57	Hilo	NO
57	,	NO
57	Hawaii	NO
57	,	NO
57	after	NO
57	devastating	NO
57	tsunamis	NO
57	struck	NO
57	in	NO
57	1946	NO
57	,	NO
57	1960	NO
57	,	NO
57	and	NO
57	1964	NO
57	,	NO
57	the	NO
57	vulnerable	NO
57	area	NO
57	near	NO
57	the	NO
57	city	NO
57	was	NO
57	declared	NO
57	a	NO
57	municipal	NO
57	park	NO
57	,	NO
57	where	NO
57	no	NO
57	structures	NO
57	were	NO
57	allowed	NO
57	to	NO
57	be	NO
57	built	NO
57	.	NO
58	By	NO
58	contrast	NO
58	,	NO
58	Japan	NO
58	relied	YES
58	almost	NO
58	exclusively	NO
58	on	YES
58	an	NO
58	extensive	NO
58	series	NO
58	of	NO
58	seawalls	NO
58	and	NO
58	offshore	NO
58	breakwaters	NO
58	along	NO
58	the	NO
58	east	NO
58	coast	NO
58	of	NO
58	the	NO
58	island	NO
58	of	NO
58	Honshu	NO
58	.	NO
59	But	NO
59	,	NO
59	in	NO
59	many	NO
59	areas	NO
59	,	NO
59	the	NO
59	Tohoku	NO
59	tsunami	NO
59	overflowed	NO
59	and	NO
59	even	NO
59	destroyed	NO
59	these	NO
59	protective	NO
59	structures	NO
59	–	NO
59	including	NO
59	the	NO
59	seawall	NO
59	at	NO
59	the	NO
59	Fukushima	NO
59	Daiichi	NO
59	nuclear	NO
59	power	NO
59	plant	NO
59	in	NO
59	northern	NO
59	Honshu	NO
59	.	NO
60	As	NO
60	a	NO
60	result	NO
60	,	NO
60	the	NO
60	plant	NO
60	’s	NO
60	three	NO
60	active	NO
60	reactors	NO
60	suffered	NO
60	near	NO
60	-	NO
60	meltdowns	NO
60	,	NO
60	leading	YES
60	to	YES
60	a	NO
60	buildup	NO
60	of	NO
60	hydrogen	NO
60	gas	NO
60	,	NO
60	a	NO
60	series	NO
60	of	NO
60	explosions	NO
60	and	NO
60	fires	NO
60	,	NO
60	and	NO
60	leakage	NO
60	of	NO
60	radioactive	NO
60	material	NO
60	into	NO
60	the	NO
60	atmosphere	NO
60	.	NO
61	To	NO
61	be	NO
61	sure	NO
61	,	NO
61	such	NO
61	coastal	NO
61	defenses	NO
61	could	NO
61	help	NO
61	to	NO
61	protect	NO
61	crucial	NO
61	structures	NO
61	.	NO
62	But	NO
62	they	NO
62	should	NO
62	be	NO
62	combined	NO
62	with	NO
62	shoreward	NO
62	buffer	NO
62	zones	NO
62	,	NO
62	where	NO
62	homes	NO
62	,	NO
62	schools	NO
62	,	NO
62	and	NO
62	hospitals	NO
62	would	NO
62	not	NO
62	be	NO
62	permitted	NO
62	.	NO
63	Defensive	NO
63	barriers	NO
63	would	NO
63	not	NO
63	necessarily	NO
63	require	NO
63	heavy	NO
63	investment	NO
63	;	NO
63	they	NO
63	could	NO
63	be	NO
63	mounds	NO
63	of	NO
63	sand	NO
63	several	NO
63	meters	NO
63	high	NO
63	located	NO
63	along	NO
63	and	NO
63	near	NO
63	the	NO
63	shoreline	NO
63	.	NO
64	In	NO
64	fact	NO
64	,	NO
64	in	NO
64	some	NO
64	areas	NO
64	of	NO
64	the	NO
64	US	NO
64	and	NO
64	other	NO
64	countries	NO
64	,	NO
64	only	NO
64	extensive	NO
64	dune	NO
64	fields	NO
64	and	NO
64	vegetated	NO
64	areas	NO
64	are	NO
64	used	NO
64	to	NO
64	separate	NO
64	buildings	NO
64	from	NO
64	the	NO
64	seashore	NO
64	.	NO
65	Sand	NO
65	mounds	NO
65	are	NO
65	particularly	NO
65	advantageous	NO
65	,	NO
65	given	NO
65	coastal	NO
65	areas	NO
65	’	NO
65	economic	NO
65	value	NO
65	.	NO
66	They	NO
66	provide	NO
66	immediate	NO
66	protection	NO
66	during	NO
66	storm	NO
66	season	NO
66	,	NO
66	but	NO
66	can	NO
66	be	NO
66	removed	NO
66	at	NO
66	times	NO
66	of	NO
66	year	NO
66	when	NO
66	extreme	NO
66	storms	NO
66	are	NO
66	unlikely	NO
66	and	NO
66	recreational	NO
66	beach	NO
66	use	NO
66	is	NO
66	most	NO
66	important	NO
66	.	NO
67	In	NO
67	order	NO
67	to	NO
67	protect	NO
67	the	NO
67	local	NO
67	economy	NO
67	further	NO
67	,	NO
67	beaches	NO
67	should	NO
67	be	NO
67	repaired	NO
67	after	NO
67	major	NO
67	storms	NO
67	through	NO
67	“	NO
67	beach	NO
67	nourishment	NO
67	”	NO
67	(	NO
67	replacement	NO
67	of	NO
67	lost	NO
67	sand	NO
67	from	NO
67	external	NO
67	sources	NO
67	)	NO
67	.	NO
68	Protecting	NO
68	urban	NO
68	areas	NO
68	that	NO
68	are	NO
68	located	NO
68	near	NO
68	the	NO
68	ocean	NO
68	,	NO
68	but	NO
68	lack	NO
68	buffer	NO
68	beaches	NO
68	,	NO
68	requires	NO
68	a	NO
68	different	NO
68	approach	NO
68	.	NO
69	One	NO
69	option	NO
69	would	NO
69	be	NO
69	to	NO
69	construct	NO
69	seawalls	NO
69	and	NO
69	/	NO
69	or	NO
69	rock	NO
69	revetments	NO
69	high	NO
69	enough	NO
69	to	NO
69	prevent	NO
69	shoreward	NO
69	inundation	NO
